代码,名称,price,change,volume,turnover
002988,豪美新材,21.0,0.48,36862.0,77911857.0
688328,深科达,14.77,0.48,22739.0,33500320.0
002641,公元股份,4.22,0.48,106671.0,45516351.66
603859,能科科技,36.03,0.47,264814.0,963018752.0
600455,博通股份,21.21,0.47,15149.0,32428883.0
688399,硕世生物,63.67,0.47,3316.0,21147491.0
603086,先达股份,4.26,0.47,141921.0,60876633.0
600755,厦门国贸,6.39,0.47,120829.0,77668708.0
605567,春雪食品,8.54,0.47,38947.0,33693892.0
601186,中国铁建,8.54,0.47,333864.0,286155197.0
600805,悦达投资,4.28,0.47,57727.0,24918627.0
002468,申通快递,10.7,0.47,165037.0,177630867.64
000782,恒申新材,4.28,0.47,75223.0,32521057.0
600168,武汉控股,4.29,0.47,74721.0,32305617.0
603903,中持股份,6.44,0.47,33244.0,21556919.0
603613,国联股份,25.89,0.47,108997.0,284235446.0
601065,江盐集团,8.66,0.46,37516.0,32556368.0
300194,福安药业,4.34,0.46,176958.0,77208472.75
601595,上海电影,26.1,0.46,93245.0,244316213.0
000059,华锦股份,4.35,0.46,128549.0,56607379.0
600380,健康元,10.89,0.46,108256.0,118328624.0
688269,凯立新材,24.11,0.46,5888.0,14245998.0
301265,华新环保,8.77,0.46,13790.0,12207532.0
000591,太阳能,4.41,0.46,251004.0,111278508.53
002818,富森美,13.24,0.46,26197.0,34946620.01
688298,东方生物,28.71,0.45,16744.0,48095132.0
871245,威博液压,37.61,0.45,2433.0,9090125.33
002789,建艺集团,6.64,0.45,102151.0,69403633.8
688306,均普智能,8.88,0.45,342418.0,309834846.0
001387,雪祺电气,13.35,0.45,24914.0,33421722.59
605488,福莱新材,33.44,0.45,121422.0,414183284.0
000718,苏宁环球,2.23,0.45,335953.0,75644001.86
920111,聚星科技,24.58,0.45,17672.0,43906376.81
300743,天地数码,15.67,0.45,27042.0,42674922.95
600526,菲达环保,4.48,0.45,54784.0,24686488.0
600563,法拉电子,123.26,0.45,17312.0,213013893.0
300204,舒泰神,6.73,0.45,41685.0,28241683.02
601021,春秋航空,53.98,0.45,32252.0,175042238.0
601868,中国能建,2.25,0.45,1736207.0,391313250.0
000897,津滨发展,2.25,0.45,259910.0,59042718.0
300723,一品红,15.84,0.44,31283.0,50021506.94
688169,石头科技,228.79,0.44,27394.0,633032431.0
002216,三全食品,11.34,0.44,38671.0,44026833.7
603317,天味食品,13.61,0.44,46953.0,64295981.0
301115,建科股份,13.65,0.44,10600.0,14505717.0
002984,森麒麟,25.09,0.44,95999.0,241145251.21
000633,合金投资,4.57,0.44,83197.0,38548020.3
301223,中荣股份,16.0,0.44,7494.0,12038471.08
688139,海尔生物,32.04,0.44,22737.0,72547974.0
300454,深信服,59.54,0.44,37730.0,226047014.67
000546,金圆股份,4.61,0.44,107867.0,50104022.12
301295,美硕科技,20.81,0.43,12841.0,26887654.18
603331,百达精工,9.26,0.43,35660.0,33501122.0
600861,北京人力,18.66,0.43,25460.0,47714722.0
300770,新媒股份,39.74,0.43,19975.0,79753523.0
601388,怡球资源,2.34,0.43,208312.0,49271402.0
603176,汇通集团,4.69,0.43,29909.0,14139917.0
002838,道恩股份,11.76,0.43,28436.0,33745519.0
002133,广宇集团,2.36,0.43,190669.0,45685114.0
301429,森泰股份,16.62,0.42,47155.0,81370802.38
002993,奥海科技,40.45,0.42,34718.0,140636010.87
600704,物产中大,4.76,0.42,355431.0,170184849.0
600133,东湖高新,9.52,0.42,271492.0,259709440.0
601952,苏垦农发,9.54,0.42,79930.0,76586449.0
000967,盈峰环境,4.77,0.42,125874.0,60641492.34
688485,九州一轨,9.55,0.42,19650.0,18864473.0
300147,香雪制药,9.56,0.42,191589.0,186178946.4
003008,开普检测,19.17,0.42,12785.0,24618378.0
600153,建发股份,9.59,0.42,195798.0,187176436.0
920116,星图测控,48.0,0.42,35140.0,170240506.85
600617,国新能源,2.4,0.42,158717.0,38518778.0
002091,江苏国泰,7.22,0.42,119309.0,86473971.8
000422,湖北宜化,12.07,0.42,105783.0,128520494.0
000733,振华科技,41.04,0.42,84995.0,354505268.58
002408,齐翔腾达,4.84,0.41,143282.0,70165034.88
603325,博隆技术,77.7,0.41,3972.0,31054690.0
000404,长虹华意,7.33,0.41,111352.0,81907173.75
600050,中国联通,4.89,0.41,1991362.0,974443571.0
603010,万盛股份,9.84,0.41,22173.0,21942020.0
301376,致欧科技,19.71,0.41,17347.0,34346737.43
002034,旺能环境,14.81,0.41,22272.0,33255055.0
605288,凯迪股份,34.56,0.41,5168.0,17835372.0
300702,天宇股份,17.32,0.41,24492.0,42602882.63
300132,青松股份,4.97,0.4,91091.0,46058258.42
000838,财信发展,2.49,0.4,112472.0,28498972.0
301216,万凯新材,10.0,0.4,42721.0,42818432.5
300267,尔康制药,2.5,0.4,217932.0,54901232.0
002105,信隆健康,5.01,0.4,69090.0,35096211.8
600815,厦工股份,2.52,0.4,139906.0,35577049.0
002701,奥瑞金,5.04,0.4,180776.0,91560937.01
600925,苏能股份,5.05,0.4,90678.0,45973599.0
688611,杭州柯林,35.42,0.4,4503.0,15948318.0
603700,宁水集团,10.12,0.4,13716.0,13910054.0
000927,中国铁物,2.53,0.4,443759.0,113134545.65
601166,兴业银行,20.31,0.4,669851.0,1362916304.0
300664,鹏鹞环保,5.09,0.39,88064.0,45241924.0
605011,杭州热电,20.47,0.39,24994.0,51390348.0
603588,高能环境,5.14,0.39,162697.0,84436812.0
002644,佛慈制药,7.75,0.39,25394.0,19858462.0
688060,云涌科技,36.21,0.39,2989.0,10982439.0
301015,百洋医药,23.29,0.39,20918.0,48845365.0
603948,建业股份,18.12,0.39,11736.0,21414560.0
603860,中公高科,28.57,0.39,9289.0,26652638.0
002890,弘宇股份,10.4,0.39,13242.0,13794151.3
603300,海南华铁,5.21,0.39,319428.0,166913686.0
300649,杭州园林,10.44,0.38,19874.0,21036763.39
603938,三孚股份,10.48,0.38,20500.0,21613892.0
600489,中金黄金,13.13,0.38,388740.0,511588047.0
000600,建投能源,5.26,0.38,241781.0,127908023.84
600557,康缘药业,13.17,0.38,54820.0,72383007.0
002007,华兰生物,15.81,0.38,58260.0,92351577.24
301106,骏成科技,29.0,0.38,9283.0,26937299.2
603387,基蛋生物,7.92,0.38,61681.0,49181538.0
601778,晶科科技,2.64,0.38,320529.0,85454437.0
600872,中炬高新,21.12,0.38,104242.0,222175293.0
600976,健民集团,42.3,0.38,7765.0,32915189.0
601598,中国外运,5.29,0.38,233247.0,123651897.0
301103,何氏眼科,18.58,0.38,9034.0,16947574.1
603755,日辰股份,26.73,0.38,9034.0,24362468.0
000573,粤宏远Ａ,5.35,0.38,1466508.0,820746803.18
001358,兴欣新材,21.45,0.37,5619.0,12113897.48
600332,白云山,26.9,0.37,51078.0,137576636.0
002485,ST雪发,2.69,0.37,7505.0,2025471.0
300995,奇德新材,16.16,0.37,13448.0,21964538.0
002304,洋河股份,78.4,0.37,44568.0,347921389.0
832982,锦波生物,224.43,0.37,2404.0,53691804.3
300658,延江股份,5.42,0.37,49788.0,27257423.0
600177,雅戈尔,8.16,0.37,171297.0,139846935.0
300858,科拓生物,13.6,0.37,52953.0,72571387.47
300347,泰格医药,49.0,0.37,111930.0,551009947.52
688057,金达莱,10.9,0.37,9908.0,10820615.0
603829,洛凯股份,13.63,0.37,16579.0,22702168.0
603567,珍宝岛,10.95,0.37,27665.0,30384365.0
002157,正邦科技,2.75,0.36,439049.0,121271248.05
002362,汉王科技,24.9,0.36,359514.0,916145372.31
301277,新天地,13.87,0.36,25419.0,35556346.2
301136,招标股份,11.12,0.36,30086.0,33766714.0
000975,山金国际,16.69,0.36,176808.0,295902208.08
000650,仁和药业,5.61,0.36,186112.0,105049816.61
600955,维远股份,14.11,0.36,16501.0,23305190.0
603096,新经典,19.8,0.35,20900.0,41827526.0
002752,昇兴股份,5.67,0.35,95841.0,54794379.37
601038,一拖股份,14.18,0.35,53591.0,76222178.0
600160,巨化股份,25.67,0.35,164050.0,420352051.0
002626,金达威,14.27,0.35,38590.0,55440145.57
301230,泓博医药,25.78,0.35,39058.0,103583089.92
002467,二六三,5.75,0.35,1367325.0,797251480.26
002980,华盛昌,26.04,0.35,10000.0,26173512.0
301097,天益医疗,37.75,0.35,3440.0,13057614.0
600798,宁波海运,2.91,0.34,70822.0,20752032.0
688075,安旭生物,37.88,0.34,2392.0,9081527.0
300774,倍杰特,8.76,0.34,18520.0,16323054.35
000554,泰山石油,5.84,0.34,154074.0,91115567.91
605388,均瑶健康,5.85,0.34,42921.0,25493247.0
600784,鲁银投资,5.86,0.34,64478.0,38146490.0
000788,北大医药,5.87,0.34,106009.0,62520191.72
300452,山河药辅,11.78,0.34,15685.0,18598931.1
002540,亚太科技,5.9,0.34,53156.0,31532100.0
601390,中国中铁,5.92,0.34,537266.0,318585438.0
300572,安车检测,14.81,0.34,40633.0,60315200.2
003027,同兴科技,14.85,0.34,18279.0,27399733.0
600660,福耀玻璃,59.59,0.34,102926.0,614882510.0
603778,国晟科技,3.01,0.33,93354.0,28473831.0
600351,亚宝药业,6.03,0.33,83967.0,50765079.0
000581,威孚高科,18.15,0.33,47149.0,86009058.68
000560,我爱我家,3.04,0.33,1002909.0,306874384.7
688076,诺泰生物,48.7,0.33,39746.0,196194965.0
603999,读者传媒,6.11,0.33,87004.0,53505673.0
000027,深圳能源,6.13,0.33,118427.0,72963071.69
001336,楚环科技,18.46,0.33,13622.0,25382700.0
600486,扬农化工,55.68,0.32,17746.0,99923993.0
601618,中国中冶,3.1,0.32,607015.0,189184475.0
003039,顺控发展,12.42,0.32,22580.0,28297687.0
002985,北摩高科,21.75,0.32,17966.0,39053170.85
000509,华塑控股,3.11,0.32,122981.0,38631184.0
688625,呈和科技,37.45,0.32,1265.0,4740728.0
002109,兴化股份,3.13,0.32,188414.0,60319456.5
601799,星宇股份,131.7,0.32,5416.0,71770881.0
833819,颖泰生物,3.15,0.32,39188.0,12324215.94
301003,江苏博云,22.07,0.32,7296.0,16190263.7
000655,金岭矿业,6.31,0.32,63434.0,40254048.78
688317,之江生物,15.87,0.32,8224.0,13118815.0
002291,遥望科技,6.35,0.32,911205.0,582770850.95
603192,汇得科技,15.88,0.32,12719.0,20278173.0
300251,光线传媒,9.53,0.32,978590.0,937990963.02
601975,招商南油,3.18,0.32,792692.0,252516189.0
600792,云煤能源,3.19,0.31,62926.0,20181417.0
600682,南京新百,6.43,0.31,116443.0,75781876.0
002614,奥佳华,6.43,0.31,81307.0,52408271.76
002977,天箭科技,25.86,0.31,7804.0,20238028.08
688221,前沿生物-U,9.7,0.31,30981.0,30573417.0
603329,上海雅仕,12.95,0.31,19130.0,24954254.0
600422,昆药集团,16.22,0.31,78228.0,127355309.0
300834,星辉环材,19.56,0.31,5379.0,10593041.11
300358,楚天科技,6.53,0.31,64995.0,42841033.0
603826,坤彩科技,19.65,0.31,40913.0,80975917.0
002634,棒杰股份,3.28,0.31,104348.0,35048641.0
002370,亚太药业,3.28,0.31,217291.0,71389473.15
603168,莎普爱思,6.58,0.3,43180.0,28605388.0
300804,广康生化,23.25,0.3,6726.0,15755426.24
603681,永冠新材,13.3,0.3,36073.0,48395697.0
600505,西昌电力,9.98,0.3,56654.0,56911990.0
603276,恒兴新材,13.34,0.3,13714.0,18310847.0
688659,元琛科技,6.75,0.3,32707.0,22281965.0
002275,桂林三金,13.5,0.3,36504.0,49540326.2
603787,新日股份,10.17,0.3,24386.0,24950832.0
002777,久远银海,17.0,0.29,110922.0,189161134.41
300439,美康生物,10.21,0.29,30617.0,31454953.16
600883,博闻科技,6.81,0.29,50757.0,34860307.0
002108,沧州明珠,3.41,0.29,149803.0,51435017.58
603239,浙江仙通,13.77,0.29,23351.0,32223206.0
600714,金瑞矿业,10.34,0.29,213114.0,223572861.0
603616,韩建河山,3.45,0.29,111758.0,39007165.0
603500,祥和实业,6.93,0.29,101110.0,69936755.0
002508,老板电器,20.89,0.29,73536.0,154602349.08
839729,永顺生物,6.99,0.29,9778.0,6822205.23
603596,伯特利,45.71,0.29,49277.0,225702803.0
002524,光正眼科,3.53,0.28,77862.0,27684232.0
000510,新金路,3.53,0.28,103820.0,37152757.55
300856,科思股份,24.82,0.28,30022.0,75256249.78
300855,图南股份,21.34,0.28,76036.0,161880704.85
002872,ST天圣,3.59,0.28,29894.0,10798708.0
000869,张  裕Ａ,21.58,0.28,13279.0,28820983.98
002237,恒邦股份,10.82,0.28,108417.0,117926312.0
688488,艾迪药业,7.28,0.28,27918.0,20428229.0
688329,艾隆科技,14.56,0.28,10416.0,15318599.0
603353,和顺石油,14.59,0.27,26791.0,39389407.0
300481,濮阳惠成,14.6,0.27,33477.0,49298526.0
000790,华神科技,3.66,0.27,117716.0,43598092.47
002037,保利联合,7.33,0.27,64763.0,47840111.0
002798,帝欧家居,3.68,0.27,110070.0,41183809.44
688700,东威科技,26.04,0.27,56563.0,146921623.0
601117,中国化学,7.44,0.27,385418.0,288229261.0
603041,美思德,11.2,0.27,11385.0,12806650.0
301087,可孚医疗,33.7,0.27,9090.0,30802121.4
836892,广咨国际,11.27,0.27,2594.0,2917477.06
603489,八方股份,22.86,0.26,33061.0,75904045.0
002455,百川股份,7.63,0.26,85606.0,65740445.2
603822,嘉澳环保,49.65,0.26,8751.0,43353924.0
300591,万里马,3.82,0.26,159064.0,61434729.0
002160,常铝股份,3.82,0.26,135030.0,52091074.0
000652,泰达股份,3.82,0.26,194129.0,75163467.31
603159,上海亚虹,15.32,0.26,10724.0,16477504.0
002061,浙江交科,3.85,0.26,247929.0,96282599.2
002004,华邦健康,3.85,0.26,337109.0,130918422.0
601678,滨化股份,3.89,0.26,227479.0,89104744.0
600540,新赛股份,3.89,0.26,68891.0,27048042.0
600685,中船防务,23.37,0.26,71592.0,168079189.0
870656,海昇药业,15.6,0.26,2941.0,4593344.52
600158,中体产业,7.8,0.26,190615.0,149295367.0
000665,湖北广电,3.9,0.26,254100.0,100191008.66
300001,特锐德,23.8,0.25,181794.0,432939688.85
603896,寿仙谷,20.02,0.25,13504.0,27169847.0
002191,劲嘉股份,4.01,0.25,113922.0,46026958.92
000955,欣龙控股,4.01,0.25,90971.0,37001816.18
600965,福成股份,4.05,0.25,108462.0,44623885.0
000850,华茂股份,4.05,0.25,129168.0,52927185.5
301043,绿岛风,28.43,0.25,4935.0,14176449.22
000752,ST西发,8.16,0.25,30428.0,24912450.0
600429,三元股份,4.09,0.25,68473.0,28304204.0
002373,千方科技,8.23,0.24,346743.0,287643184.75
300387,富邦科技,8.3,0.24,90713.0,76252752.38
002330,得利斯,4.17,0.24,117131.0,49873298.98
002135,东南网架,4.17,0.24,84114.0,35498558.32
603773,沃格光电,25.03,0.24,64035.0,159470680.0
603229,奥翔药业,8.45,0.24,114869.0,98200238.0
000020,深华发Ａ,12.73,0.24,35355.0,45568317.0
000599,青岛双星,4.27,0.23,112099.0,48418987.07
301208,中亦科技,34.5,0.23,68052.0,234092545.0
301167,建研设计,12.94,0.23,18019.0,23557275.8
301373,凌玮科技,26.0,0.23,4593.0,11988102.3
002678,珠江钢琴,4.35,0.23,103089.0,44766283.54
002224,三 力 士,4.35,0.23,57449.0,25205914.0
600021,上海电力,8.71,0.23,276095.0,241431137.0
300715,凯伦股份,8.72,0.23,114465.0,98103467.02
603530,神马电力,26.48,0.23,35603.0,94299698.0
002206,海 利 得,4.42,0.23,144514.0,64142175.0
000504,南华生物,8.85,0.23,29147.0,26205031.0
600202,哈空调,4.46,0.22,138236.0,62062445.0
603707,健友股份,13.51,0.22,109830.0,150342217.0
600530,交大昂立,4.51,0.22,169532.0,77523914.0
301203,国泰环保,31.7,0.22,5956.0,18933998.0
688238,和元生物,4.65,0.22,54004.0,25359885.0
601689,拓普集团,65.67,0.21,311916.0,2062207702.0
600279,重庆港,4.72,0.21,75387.0,35859602.0
601956,东贝集团,4.76,0.21,51916.0,24886169.0
002987,京北方,14.32,0.21,117455.0,169002120.02
300332,天壕能源,4.84,0.21,89032.0,43592996.72
603788,宁波高发,14.53,0.21,18992.0,27780443.0
688203,海正生材,9.81,0.2,9158.0,8999396.0
603389,亚振家居,4.94,0.2,61226.0,30608785.0
000597,东北制药,4.99,0.2,132752.0,66738217.56
300603,立昂技术,10.02,0.2,264265.0,262274564.36
002696,百洋股份,5.02,0.2,73991.0,37662286.0
600711,ST盛屯,5.06,0.2,325353.0,164882979.0
002225,濮耐股份,5.26,0.19,201340.0,108102112.38
600901,江苏金租,5.28,0.19,383573.0,202612344.0
688633,星球石墨,26.42,0.19,15872.0,42348386.0
300305,裕兴股份,5.29,0.19,46195.0,24629225.03
603726,朗迪集团,15.96,0.19,24961.0,40221718.0
300160,秀强股份,5.35,0.19,73199.0,39491026.03
603878,武进不锈,5.36,0.19,91189.0,49396997.0
600470,六国化工,5.37,0.19,138449.0,75177304.0
603337,杰克股份,32.72,0.18,25300.0,83150204.0
002557,洽洽食品,27.27,0.18,79147.0,217638831.72
300084,海默科技,5.47,0.18,153635.0,86931390.26
001256,炜冈科技,16.54,0.18,8379.0,13945643.5
300692,中环环保,5.56,0.18,55410.0,31063633.8
600796,钱江生化,5.58,0.18,68405.0,38549918.0
600697,欧亚集团,11.32,0.18,44211.0,50036607.0
300329,海伦钢琴,5.7,0.18,79568.0,45845283.72
002063,远光软件,5.7,0.18,294912.0,168698969.28
603132,金徽股份,11.41,0.18,25934.0,29666989.0
002443,金洲管道,5.83,0.17,56103.0,32911373.0
002990,盛视科技,23.43,0.17,31496.0,74413532.36
601609,金田股份,6.09,0.16,93953.0,57379943.0
002907,华森制药,12.28,0.16,29481.0,36457244.0
600719,大连热电,6.2,0.16,65413.0,40823942.0
688002,睿创微纳,49.82,0.16,58465.0,293256162.0
601699,潞安环能,12.58,0.16,126495.0,159494518.0
600135,乐凯胶片,6.29,0.16,59541.0,37967067.0
002100,天康生物,6.3,0.16,223481.0,142036055.42
000878,云南铜业,12.71,0.16,249987.0,318546241.7
600053,九鼎投资,12.88,0.16,96855.0,128174723.0
300253,卫宁健康,6.53,0.15,290650.0,190994900.2
300170,汉得信息,19.59,0.15,3770244.0,7699547017.78
300733,西菱动力,13.11,0.15,115116.0,153902142.45
834599,同力股份,13.21,0.15,16972.0,22544529.68
300423,昇辉科技,6.84,0.15,70606.0,48514980.4
688593,新相微,20.54,0.15,38405.0,77782497.0
603122,合富中国,6.87,0.15,31826.0,21970288.0
002841,视源股份,35.08,0.14,41522.0,146376618.0
600888,新疆众和,7.02,0.14,111969.0,79009587.0
600037,歌华有线,7.16,0.14,101390.0,73006467.0
001378,德冠新材,21.6,0.14,8826.0,19180385.85
688450,光格科技,21.64,0.14,4531.0,9903280.0
000960,锡业股份,14.45,0.14,167556.0,242803264.54
301158,德石股份,14.52,0.14,20605.0,30174033.99
002057,中钢天源,7.28,0.14,77427.0,56758040.0
002349,精华制药,7.29,0.14,82728.0,60569253.65
870866,绿亨科技,7.31,0.14,10638.0,7842229.69
603260,合盛硅业,51.94,0.13,10709.0,55791036.0
000697,炼石航空,7.6,0.13,76718.0,58852741.0
300966,共同药业,15.4,0.13,11699.0,18222313.0
002051,中工国际,7.72,0.13,70082.0,54504581.28
301092,争光股份,23.17,0.13,5926.0,13815162.0
603883,老百姓,15.82,0.13,171397.0,273985648.0
000521,长虹美菱,7.92,0.13,177516.0,141782599.0
002028,思源电气,80.78,0.12,43868.0,355639416.6
301063,海锅股份,16.3,0.12,15981.0,26337513.0
300009,安科生物,8.19,0.12,93996.0,77344532.83
300791,仙乐健康,25.0,0.12,13483.0,33841066.21
688129,东来技术,16.72,0.12,6946.0,11743030.0
002180,纳思达,25.45,0.12,144507.0,372723249.14
301207,华兰疫苗,17.05,0.12,26933.0,46194628.0
002033,丽江股份,8.56,0.12,95771.0,82360538.0
600612,老凤祥,51.64,0.12,10695.0,55411792.0
603357,设计总院,8.71,0.11,58915.0,51573701.0
000999,华润三九,44.23,0.11,60397.0,269085352.59
603937,丽岛新材,8.88,0.11,23277.0,20784388.0
600200,江苏吴中,8.88,0.11,67438.0,59945186.0
688615,合合信息,251.0,0.11,18638.0,476875876.0
002461,珠江啤酒,9.13,0.11,64442.0,59234762.0
000722,湖南发展,9.14,0.11,48668.0,44938486.61
600379,宝光股份,9.21,0.11,33734.0,31340600.0
600769,祥龙电业,9.29,0.11,67381.0,63718306.0
300635,中达安,9.35,0.11,31299.0,29660681.49
600004,白云机场,9.38,0.11,125205.0,117939205.0
002893,京能热力,9.39,0.11,50587.0,48150941.0
002832,比音勒芬,19.02,0.11,67836.0,129560185.75
605167,利柏特,9.53,0.11,24833.0,23723659.0
301235,华康医疗,19.15,0.1,7743.0,14989428.0
301273,瑞晨环保,19.24,0.1,9174.0,17749136.0
003003,天元股份,9.75,0.1,51927.0,51336465.0
002116,中国海诚,9.76,0.1,32829.0,32294968.0
002242,九阳股份,9.8,0.1,38050.0,37485045.68
688314,康拓医疗,29.78,0.1,2999.0,8973155.0
001288,运机集团,30.27,0.1,10844.0,32727734.0
301126,达嘉维康,10.35,0.1,24627.0,25752108.0
300899,上海凯鑫,20.8,0.1,11848.0,24980074.0
430685,新芝生物,10.41,0.1,3189.0,3348081.24
300685,艾德生物,20.82,0.1,41342.0,86097540.0
600689,上海三毛,10.43,0.1,39220.0,41075040.0
601958,金钼股份,10.51,0.1,129818.0,136893732.0
605155,西大门,10.59,0.09,36567.0,38725923.0
600588,用友网络,10.91,0.09,840406.0,931096675.0
300397,天和防务,10.92,0.09,113264.0,124232470.0
001318,阳光乳业,10.92,0.09,24953.0,27669780.0
002001,新 和 成,22.51,0.09,196691.0,443950712.3
301125,腾亚精工,11.32,0.09,35290.0,40358701.0
603027,千禾味业,11.62,0.09,72010.0,83925072.0
603578,三星新材,11.65,0.09,8635.0,10130636.0
688681,科汇股份,11.83,0.08,18325.0,21939136.0
003000,劲仔食品,12.31,0.08,73547.0,91165928.68
603585,苏利股份,12.95,0.08,14669.0,19026249.0
601717,郑煤机,13.18,0.08,191493.0,252573922.0
300535,达威股份,13.44,0.07,15198.0,20610085.14
688580,伟思医疗,27.02,0.07,4480.0,12132167.0
301166,优宁维,27.73,0.07,5183.0,14494960.0
603139,康惠制药,14.0,0.07,13287.0,18776807.0
301321,翰博高新,14.01,0.07,31078.0,44059918.19
601919,中远海控,14.27,0.07,695752.0,997781880.0
002003,伟星股份,14.38,0.07,75991.0,109722424.65
603255,鼎际得,29.45,0.07,5072.0,14982831.0
603282,亚光股份,14.92,0.07,7801.0,11725297.0
002935,天奥电子,15.1,0.07,49920.0,75816134.96
002290,禾盛新材,15.77,0.06,20125.0,32023503.0
688171,纬德信息,17.14,0.06,10362.0,17705989.0
605177,东亚药业,17.83,0.06,7698.0,13789485.0
688177,百奥泰,18.63,0.05,10891.0,20397351.0
688370,丛麟科技,19.1,0.05,3115.0,5949015.0
301276,嘉曼服饰,20.01,0.05,12600.0,25305700.69
300864,南大环境,20.22,0.05,8962.0,18253579.55
603000,人民网,22.36,0.04,157092.0,352779140.0
002801,微光股份,26.74,0.04,25277.0,67561077.2
301225,恒勃股份,27.08,0.04,6275.0,17083971.0
603899,晨光股份,28.4,0.04,27732.0,79063467.0
002415,海康威视,29.03,0.03,268623.0,780936490.46
688193,仁度生物,33.43,0.03,2352.0,7985568.0
605098,行动教育,35.53,0.03,13500.0,48460703.0
688091,上海谊众,35.66,0.03,14164.0,50846592.0
600893,航发动力,37.34,0.03,81348.0,305886836.0
301362,民爆光电,38.29,0.03,4637.0,17824933.28
600276,恒瑞医药,44.65,0.02,193068.0,864900093.0
300836,佰奥智能,45.74,0.02,6583.0,30361802.0
301259,艾布鲁,49.1,0.02,25524.0,126302549.4
688563,航材股份,55.01,0.02,5516.0,30447602.0
920108,宏海科技,,,,
873806,云星宇,12.97,0.0,32768.0,42863208.33
836547,无锡晶海,15.59,0.0,7745.0,12143965.49
834639,晨光电缆,6.02,0.0,11522.0,6976965.85
833994,翰博高新,,,,
833874,泰祥股份,,,,
833455,汇隆活塞,7.06,0.0,5822.0,4117821.13
832317,观典防务,,,,
830832,齐鲁华信,5.96,0.0,9960.0,5937997.06
688720,艾森股份,41.0,0.0,,
688667,菱电电控,40.59,0.0,,
688623,双元科技,50.72,0.0,1310.0,6680243.0
688571,杭华股份,7.19,0.0,34208.0,24836693.0
688555,退市泽达,,,,
688353,华盛锂电,21.86,0.0,3851.0,8442734.0
688350,富淼科技,14.6,0.0,,
688333,铂力特,49.7,0.0,108814.0,541802435.0
688303,大全能源,21.36,0.0,58714.0,126126763.0
688293,奥浦迈,39.16,0.0,,
688253,英诺特,29.5,0.0,42466.0,126979734.0
688086,退市紫晶,,,,
688073,毕得医药,48.48,0.0,,
688068,热景生物,67.0,0.0,9826.0,65905337.0
605008,长鸿高科,10.93,0.0,15577.0,17128782.0
603996,退市中新,,,,
603889,新澳股份,6.54,0.0,60306.0,39649414.0
603759,海天股份,6.88,0.0,46601.0,32488837.0
603603,退市博天,,,,
603555,ST贵人,,,,
603538,美诺华,12.53,0.0,21412.0,27153527.0
603318,水发燃气,6.55,0.0,64791.0,42802738.0
603277,银都股份,25.65,0.0,8639.0,22254811.0
603183,建研院,3.79,0.0,88762.0,34012136.0
603157,退市拉夏,,,,
603133,退市碳元,,,,
603130,云中马,20.54,0.0,5249.0,10896565.0
603105,芯能科技,8.33,0.0,66407.0,55598719.0
603077,和邦生物,1.9,0.0,623925.0,119795502.0
603028,赛福天,5.99,0.0,46226.0,28053228.0
601989,中国重工,4.56,0.0,855940.0,392668610.0
601928,凤凰传媒,11.26,0.0,247352.0,277986060.0
601921,浙版传媒,7.5,0.0,169842.0,128728413.0
601818,光大银行,3.87,0.0,1325913.0,514494103.0
601816,京沪高铁,5.7,0.0,979024.0,561251881.0
601700,风范股份,4.26,0.0,89708.0,38736171.0
601666,平煤股份,9.03,0.0,189840.0,172042984.0
601599,浙文影业,3.58,0.0,142886.0,51730102.0
601588,北辰实业,1.7,0.0,205787.0,35424965.0
601568,北元集团,3.99,0.0,153387.0,61817002.0
601558,退市锐电,,,,
601330,绿色动力,6.2,0.0,56767.0,35429763.0
601319,中国人保,7.16,0.0,592844.0,425546709.0
601299,中国北车,,,,
601268,*ST二重,,,,
601258,*ST庞大,,,,
601238,广汽集团,8.6,0.0,178695.0,154565124.0
601005,重庆钢铁,1.35,0.0,751115.0,102290122.0
601002,晋亿实业,4.49,0.0,99306.0,44762572.0
600991,广汽长丰,,,,
600978,*ST宜生,,,,
600899,*ST信联,,,,
600898,*ST美讯,,,,
600896,退市海医,,,,
600891,退市秋林,,,,
600890,退市中房,,,,
600878,*ST北科,,,,
600876,凯盛新能,9.03,0.0,15947.0,14597931.0
600871,石化油服,1.96,0.0,738298.0,146494245.0
600870,退市厦华,,,,
600856,退市中天,,,,
600852,*ST中川,,,,
600849,上药转换,,,,
600842,中西药业,,,,
600840,新湖创业,,,,
600836,*ST易连,,,,
600833,第一医药,12.66,0.0,40908.0,52155888.0
600832,东方明珠,,,,
600831,ST广网,2.53,0.0,47262.0,12009451.0
600823,*ST世茂,,,,
600813,ST鞍一工,,,,
600808,马钢股份,3.29,0.0,1001712.0,330954052.0
600806,退市昆机,,,,
600799,*ST龙科,,,,
600788,*ST达曼,,,,
600786,东方锅炉,,,,
600781,退市辅仁,,,,
600772,S*ST龙昌,,,,
600767,退市运盛,,,,
600766,退市园城,,,,
600762,S*ST金荔,,,,
600761,安徽合力,17.75,0.0,85044.0,151578384.0
600759,洲际油气,2.15,0.0,1312710.0,286065094.0
600752,*ST哈慈,,,,
600747,退市大控,,,,
600723,首商股份,,,,
600709,ST生态,,,,
600701,退市工新,,,,
600700,*ST数码,,,,
600695,退市绿庭,,,,
600687,退市刚泰,,,,
600684,珠江股份,3.19,0.0,125296.0,40416051.0
600680,*ST上普,,,,
